episode,reward_safe,reward_std,violations_safe,violations_std,lagrangian_lambda,comp_cost,comp_carbon,comp_degrad,comp_safety
1176,-71002.22736380801,-71003.54421341968,0.0,34.93637999615404,0.1,169.05292229478098,169.05292229478098,42.263230573695246,0.0
1177,-67785.98015271827,-67810.09377994001,0.0,25.528768956357403,0.1,161.39519083980542,161.39519083980542,40.348797709951356,0.0
1178,-68291.99286470724,-68319.62993148378,0.0,20.768420112671322,0.1,162.5999830112077,162.5999830112077,40.64999575280193,0.0
1179,-67022.50486070482,-67042.93965449152,0.0,25.99905216859357,0.1,159.57739252548768,159.57739252548768,39.89434813137192,0.0
1180,-67660.97369014464,-67678.61389095797,0.0,31.361767500533837,0.1,161.0975564051063,161.0975564051063,40.274389101276576,0.0
1181,-69782.03870065171,-69804.36362167951,0.0,26.443618314125118,0.1,166.1477111920279,166.1477111920279,41.53692779800698,0.0
1182,-70250.27683156023,-70248.72795719795,0.0,20.199768523602682,0.1,167.26256388466723,167.26256388466723,41.81564097116681,0.0
1183,-69630.36670376956,-69644.1396144336,0.0,25.466861871383255,0.1,165.78658738992752,165.78658738992752,41.44664684748188,0.0
1184,-70687.77568679272,-70691.47364954598,2.7755575615628914e-17,37.058383377892106,0.1,168.30422782569698,168.30422782569698,42.076056956424246,-8.260587980841938e-19
1185,-68427.29789392168,-68457.46183447422,0.0,28.010591601962417,0.1,162.92213784267068,162.92213784267068,40.73053446066767,0.0
1186,-68285.74131351408,-68301.46168212692,0.0,23.93895515049424,0.1,162.5850983655097,162.5850983655097,40.64627459137743,0.0
1187,-68569.06555599913,-68574.5463713989,2.7755575615628914e-17,25.387402592594313,0.1,163.25967989523602,163.25967989523602,40.814919973809005,-8.260587980841938e-19
1188,-69144.468756222,-69162.04628162344,0.0,18.79119712259188,0.1,164.62968751481432,164.62968751481432,41.15742187870358,0.0
1189,-67720.78426651547,-67739.12603068793,0.0,24.223704755876255,0.1,161.23996253932256,161.23996253932256,40.30999063483064,0.0
1190,-66245.37345904295,-66241.29538346418,0.0,20.69807494610249,0.1,157.727079664388,157.727079664388,39.431769916097,0.0
1191,-66091.9232116422,-66102.787156308,0.0,34.43843828670095,0.1,157.36172193248143,157.36172193248143,39.34043048312036,0.0
1192,-67939.55025948722,-67960.11579073255,0.0,18.322592154500544,0.1,161.76083395116007,161.76083395116007,40.44020848779002,0.0
1193,-70131.84067507897,-70151.70103797315,0.0,17.26348005530817,0.1,166.98057303590232,166.98057303590232,41.74514325897558,0.0
1194,-70534.14413991659,-70559.97105045547,0.0,22.64437674091061,0.1,167.93843842837285,167.93843842837285,41.98460960709321,0.0
1195,-68271.48243963717,-68285.54607774978,2.7755575615628914e-17,31.62898323771095,0.1,162.5511486658028,162.5511486658028,40.6377871664507,-8.260587980841938e-19
1196,-69191.1575666648,-69193.28593097895,0.0,18.014409074435044,0.1,164.74085134920193,164.74085134920193,41.18521283730048,0.0
1197,-67479.08618332243,-67488.25019005897,0.0,30.191894255096585,0.1,160.66449091267245,160.66449091267245,40.16612272816811,0.0
1198,-67208.43810851227,-67208.2446477575,0.0,10.839222009447155,0.1,160.02009073455304,160.02009073455304,40.00502268363826,0.0
1199,-69237.67015086759,-69248.1585622835,0.0,27.7587039995546,0.1,164.8515955973038,164.8515955973038,41.21289889932595,0.0
1200,-72120.85464303542,-72147.85726053281,0.0,22.684193189573005,0.1,171.71632057865577,171.71632057865577,42.92908014466394,0.0
1201,-71394.77130251536,-71405.6570364442,0.0,30.769503671278734,0.1,169.98755072027467,169.98755072027467,42.49688768006867,0.0
1202,-69392.58177745569,-69388.88436045875,0.0,23.057396124084953,0.1,165.22043280346594,165.22043280346594,41.305108200866485,0.0
1203,-69837.18800708326,-69854.09224598251,0.0,27.24609360642517,0.1,166.27901906448395,166.27901906448395,41.56975476612099,0.0
1204,-69466.9199144226,-69476.82184749069,0.0,25.172205058529208,0.1,165.39742836767286,165.39742836767286,41.349357091918215,0.0
1205,-70199.37142728711,-70189.48815375299,0.0,21.70875793833076,0.1,167.1413605411598,167.1413605411598,41.78534013528995,0.0
1206,-71193.0967206059,-71212.63180773145,0.0,20.088529828726603,0.1,169.50737314429975,169.50737314429975,42.37684328607494,0.0
1207,-68287.49941830672,-68303.08926052261,0.0,27.23436250401349,0.1,162.58928432930173,162.58928432930173,40.64732108232543,0.0
1208,-71074.3315182273,-71085.90602621873,0.0,25.852318854982855,0.1,169.22459885292216,169.22459885292216,42.30614971323054,0.0
1209,-68989.31525169338,-68994.68792604053,0.0,23.966943601519766,0.1,164.26027440879375,164.26027440879375,41.06506860219844,0.0
1210,-70630.02912515734,-70651.13128685323,0.0,25.784864804842172,0.1,168.1667360122794,168.1667360122794,42.04168400306985,0.0
1211,-71675.90753724787,-71685.04222455223,0.0,26.121082021453965,0.1,170.65692270773303,170.65692270773303,42.66423067693326,0.0
1212,-73084.35928145614,-73106.50537936251,0.0,14.75029360711261,0.1,174.01037924156225,174.01037924156225,43.50259481039056,0.0
1213,-70084.91158691695,-70111.5023275665,2.7755575615628914e-17,23.31872630659464,0.1,166.86883711170702,166.86883711170702,41.717209277926756,-8.260587980841938e-19
1214,-70315.58028788412,-70334.83518721652,0.0,30.98623461822614,0.1,167.418048304486,167.418048304486,41.8545120761215,0.0
1215,-71261.88129281803,-71263.16455584572,0.0,21.452794987862266,0.1,169.67114593528103,169.67114593528103,42.41778648382026,0.0
1216,-71044.68629089298,-71056.80080393422,2.7755575615628914e-17,21.081232394377857,0.1,169.1540149783166,169.1540149783166,42.28850374457915,-8.260587980841938e-19
1217,-70094.27708732573,-70126.6264530841,2.7755575615628914e-17,20.716139530866037,0.1,166.8911359222041,166.8911359222041,41.72278398055103,-8.260587980841938e-19
1218,-72015.46106110708,-72024.90559331221,0.0,26.021945158014884,0.1,171.4653834788264,171.4653834788264,42.8663458697066,0.0
1219,-72129.02408091967,-72132.0025856589,2.7755575615628914e-17,23.02159644121868,0.1,171.73577162123732,171.73577162123732,42.93394290530933,-8.260587980841938e-19
1220,-70598.1962083439,-70616.3707409564,0.0,23.335697978087445,0.1,168.09094335319978,168.09094335319978,42.022735838299944,0.0
1221,-71632.18263275946,-71646.24876417046,0.0,22.353339437758144,0.1,170.55281579228443,170.55281579228443,42.63820394807111,0.0
1222,-70943.3855596283,-70943.24085653649,0.0,26.607966056696192,0.1,168.91282276101975,168.91282276101975,42.22820569025494,0.0
1223,-70097.73312156128,-70130.28245227775,0.0,25.09200815391719,0.1,166.8993645751459,166.8993645751459,41.72484114378648,0.0
1224,-70533.39005560194,-70550.6426967744,0.0,28.463613775584296,0.1,167.93664298952842,167.93664298952842,41.984160747382106,0.0
1225,-71585.4246595246,-71587.73135455913,0.0,33.51257329064803,0.1,170.44148728458237,170.44148728458237,42.61037182114559,0.0
1226,-69831.06533259104,-69848.08862055527,0.0,33.15928449544555,0.1,166.2644412680739,166.2644412680739,41.56611031701848,0.0
1227,-71473.72155449422,-71481.39122453898,0.0,34.09030961278913,0.1,170.17552751070053,170.17552751070053,42.54388187767513,0.0
1228,-70399.06437238169,-70421.81592732204,0.0,27.765200429261792,0.1,167.61681993424213,167.61681993424213,41.90420498356053,0.0
1229,-70422.24111651044,-70439.58136105398,0.0,23.757356909627752,0.1,167.67200265835822,167.67200265835822,41.918000664589556,0.0
1230,-68762.87878709803,-68789.88410368277,0.0,25.701799349240236,0.1,163.72113996928104,163.72113996928104,40.93028499232026,0.0
1231,-69548.35453297748,-69543.68383594161,0.0,19.414067691464986,0.1,165.59132031661306,165.59132031661306,41.397830079153266,0.0
1232,-70202.35052354012,-70215.4920660182,0.0,26.549994915827774,0.1,167.1484536274765,167.1484536274765,41.787113406869125,0.0
1233,-70395.596377853,-70410.030492964,0.0,31.094853948968314,0.1,167.6085628044119,167.6085628044119,41.90214070110297,0.0
1234,-71733.84860313949,-71729.3375844991,0.0,25.717939682525802,0.1,170.79487762652258,170.79487762652258,42.698719406630644,0.0
1235,-71529.91906328374,-71526.73927102987,0.0,28.79856147742084,0.1,170.30933110305654,170.30933110305654,42.577332775764134,0.0
1236,-70849.62366348894,-70863.67907634452,2.7755575615628914e-17,27.09804986012059,0.1,168.68958015116414,168.68958015116414,42.172395037791034,-8.260587980841938e-19
1237,-71987.9033690891,-71994.26453948319,0.0,31.397324658288756,0.1,171.39976992640263,171.39976992640263,42.84994248160066,0.0
1238,-72067.20381511858,-72092.62106175917,0.0,27.917721515059437,0.1,171.58858051218712,171.58858051218712,42.89714512804678,0.0
1239,-70479.50331805431,-70493.20814558568,0.0,27.899286426475662,0.1,167.80834123346264,167.80834123346264,41.95208530836566,0.0
1240,-71267.54830175053,-71275.47937607065,0.0,29.27777829510356,0.1,169.68463881369175,169.68463881369175,42.42115970342294,0.0
1241,-71237.65899985022,-71269.15380879346,2.7755575615628914e-17,30.35305279989593,0.1,169.61347380916717,169.61347380916717,42.403368452291794,-8.260587980841938e-19
1242,-70331.77267544014,-70339.47665074206,0.0,26.807086586365514,0.1,167.45660160819082,167.45660160819082,41.864150402047706,0.0
1243,-72282.13055427054,-72284.19913883295,5.551115123125783e-17,27.861951555878377,0.1,172.1003108435013,172.1003108435013,43.02507771087532,-1.6521175961683876e-18
1244,-70844.61958248977,-70864.1256166184,0.0,15.65091830233918,0.1,168.6776656725947,168.6776656725947,42.16941641814868,0.0
1245,-72020.65695797687,-72024.03911953775,0.0,23.584305516281166,0.1,171.4777546618497,171.4777546618497,42.869438665462425,0.0
1246,-72018.32856747681,-72030.31997000541,0.0,18.952615322905974,0.1,171.4722108749448,171.4722108749448,42.8680527187362,0.0
1247,-69597.97947957211,-69616.86926686563,0.0,26.25736804470256,0.1,165.70947495136218,165.70947495136218,41.427368737840546,0.0
1248,-70330.25058413547,-70343.30789281569,0.0,21.221042499208185,0.1,167.45297758127495,167.45297758127495,41.86324439531874,0.0
1249,-72571.64419994329,-72597.13127120746,0.0,33.27703556544148,0.1,172.78962904748403,172.78962904748403,43.19740726187101,0.0
1250,-70829.04036943355,-70839.20475459509,0.0,21.939165414225897,0.1,168.64057230817514,168.64057230817514,42.160143077043784,0.0
1251,-71361.56826463564,-71381.48034128976,2.7755575615628914e-17,23.209853101265068,0.1,169.9084958681801,169.9084958681801,42.477123967045024,-8.260587980841938e-19
1252,-69646.40897876168,-69660.01500675506,2.7755575615628914e-17,28.698265758623357,0.1,165.8247832827659,165.8247832827659,41.45619582069148,-8.260587980841938e-19
1253,-68682.99228850778,-68678.89872763271,0.0,31.591511624263347,0.1,163.53093402025664,163.53093402025664,40.88273350506416,0.0
1254,-67406.1262806069,-67421.85308585019,0.0,22.9425342771891,0.1,160.49077685858788,160.49077685858788,40.12269421464697,0.0
1255,-67949.89891895615,-67964.00657741394,0.0,24.812146775102594,0.1,161.78547361656229,161.78547361656229,40.44636840414057,0.0
1256,-69551.87323472623,-69549.56122169178,0.0,32.47469113726618,0.1,165.59969817791958,165.59969817791958,41.399924544479894,0.0
1257,-68271.79202918136,-68287.20528550407,0.0,27.215010652236877,0.1,162.55188578376516,162.55188578376516,40.63797144594129,0.0
1258,-67705.31613854546,-67729.8316362512,0.0,19.894187712198498,0.1,161.20313366320346,161.20313366320346,40.300783415800865,0.0
1259,-66268.89850266011,-66288.63322165047,0.0,23.661794545506034,0.1,157.78309167300029,157.78309167300029,39.44577291825007,0.0
1260,-64741.490557727215,-64764.95826547938,0.0,14.363862898242523,0.1,154.1464060898267,154.1464060898267,38.53660152245668,0.0
1261,-67485.50575604162,-67499.5148130392,0.0,21.98589672108019,0.1,160.6797756096229,160.6797756096229,40.16994390240573,0.0
1262,-67155.10964409042,-67174.43227359676,0.0,27.350220936841012,0.1,159.8931182002153,159.8931182002153,39.973279550053824,0.0
1263,-67272.35886165054,-67280.28260270233,0.0,21.43913067911978,0.1,160.17228300392986,160.17228300392986,40.043070750982466,0.0
1264,-66118.70267685482,-66132.59602316924,0.0,20.516788863423958,0.1,157.42548256394008,157.42548256394008,39.35637064098502,0.0
1265,-66811.4351128573,-66834.85494981182,0.0,23.15396399776277,0.1,159.07484550680311,159.07484550680311,39.76871137670078,0.0
1266,-67511.98610266518,-67497.91622047196,0.0,23.12588971689097,0.1,160.7428240539647,160.7428240539647,40.18570601349118,0.0
1267,-68157.41352524124,-68162.0280870328,0.0,16.843620922695273,0.1,162.27955601247916,162.27955601247916,40.56988900311979,0.0
1268,-66451.7635096186,-66454.38924323638,0.0,25.547042359164852,0.1,158.21848454671095,158.21848454671095,39.55462113667774,0.0
1269,-67223.23942535426,-67251.52583363674,0.0,26.565922369324902,0.1,160.0553319651292,160.0553319651292,40.0138329912823,0.0
1270,-68287.23599504353,-68296.17096116138,2.7755575615628914e-17,27.279520975853515,0.1,162.58865713105604,162.58865713105604,40.64716428276401,-8.260587980841938e-19
1271,-68091.47363566488,-68101.88273256269,0.0,21.526998154184277,0.1,162.12255627539258,162.12255627539258,40.530639068848146,0.0
1272,-66229.7240421218,-66233.18041543948,0.0,16.240855966241405,0.1,157.68981914790908,157.68981914790908,39.42245478697727,0.0
1273,-66693.99578986144,-66705.09655279585,0.0,25.79026744960066,0.1,158.79522807109865,158.79522807109865,39.69880701777466,0.0
1274,-66586.36333339583,-66600.39709669568,0.0,22.920165360263205,0.1,158.5389603176091,158.5389603176091,39.63474007940228,0.0
1275,-66790.75025126735,-66796.29279066039,0.0,28.041230958424844,0.1,159.02559583635085,159.02559583635085,39.75639895908771,0.0
1276,-66722.31073138103,-66724.13941218157,0.0,28.880139569217377,0.1,158.8626445985263,158.8626445985263,39.71566114963157,0.0
1277,-67523.94301205169,-67528.92084186242,0.0,21.237823813234826,0.1,160.77129288583737,160.77129288583737,40.19282322145934,0.0
1278,-67259.50946443762,-67259.84161253147,0.0,22.492989265571815,0.1,160.14168920104197,160.14168920104197,40.03542230026049,0.0
1279,-64862.79763248902,-64887.5507570738,0.0,27.578140442219784,0.1,154.43523245830718,154.43523245830718,38.608808114576796,0.0
1280,-67714.56804406457,-67739.35226518485,0.0,27.61071272966968,0.1,161.22516200967755,161.22516200967755,40.30629050241939,0.0
1281,-66343.09532924053,-66347.05863095523,0.0,23.346053878362213,0.1,157.95975078390603,157.95975078390603,39.48993769597651,0.0
1282,-66056.63974849004,-66063.83775719887,0.0,31.6528745201952,0.1,157.27771368688104,157.27771368688104,39.31942842172026,0.0
1283,-66419.51983436002,-66422.55194789576,0.0,29.468488446945553,0.1,158.14171389133338,158.14171389133338,39.535428472833345,0.0
1284,-65843.19318727189,-65867.12272597298,0.0,34.14810100858044,0.1,156.76950758874258,156.76950758874258,39.192376897185646,0.0
1285,-66045.25257979271,-66056.1557138664,0.0,28.561610797900812,0.1,157.25060138045885,157.25060138045885,39.31265034511471,0.0
1286,-65930.48670280668,-65968.30322117207,0.0,21.911791615331516,0.1,156.97734929239687,156.97734929239687,39.24433732309922,0.0
1287,-64450.771072394644,-64450.420669919324,0.0,15.599949830461181,0.1,153.45421683903487,153.45421683903487,38.36355420975872,0.0
1288,-68882.7928663853,-68904.9199866739,0.0,15.58424895970708,0.1,164.00664968186976,164.00664968186976,41.00166242046744,0.0
1289,-66566.33052808515,-66577.60733755578,0.0,27.186565935194803,0.1,158.49126316210751,158.49126316210751,39.62281579052688,0.0
1290,-69290.94346885046,-69307.79522421876,5.551115123125783e-17,27.12722432092086,0.1,164.9784368305963,164.9784368305963,41.24460920764908,-1.6521175961683876e-18
1291,-67361.366028265,-67378.58892682301,0.0,31.394329066566968,0.1,160.3842048292024,160.3842048292024,40.0960512073006,0.0
1292,-68405.22358463707,-68410.70042082969,0.0,21.615024307707344,0.1,162.86957996342161,162.86957996342161,40.717394990855404,0.0
1293,-68910.35573739935,-68917.62914294665,2.7755575615628914e-17,29.150959059313053,0.1,164.07227556523657,164.07227556523657,41.01806889130914,-8.260587980841938e-19
1294,-70226.43044954889,-70250.43443543284,0.0,27.25612659659254,0.1,167.20578678464022,167.20578678464022,41.801446696160056,0.0
1295,-70136.40015917305,-70163.23509584194,0.0,19.109795663118096,0.1,166.99142895041203,166.99142895041203,41.74785723760301,0.0
1296,-69143.36010141118,-69175.03234252668,0.0,32.61619310856129,0.1,164.6270478605028,164.6270478605028,41.1567619651257,0.0
1297,-67123.98943084168,-67146.34565081414,0.0,33.9089945438553,0.1,159.81902245438496,159.81902245438496,39.95475561359624,0.0
1298,-66532.42845033207,-66530.8622182553,0.0,22.377759318686742,0.1,158.41054392936206,158.41054392936206,39.602635982340516,0.0
1299,-68188.99105793983,-68196.63802333301,0.0,28.607396618786716,0.1,162.35474061414246,162.35474061414246,40.588685153535614,0.0
1300,-66085.24059577344,-66089.73918837743,0.0,28.787475746687427,0.1,157.34581094231774,157.34581094231774,39.336452735579435,0.0
1301,-67813.01977671249,-67841.72513815245,0.0,28.476014500419996,0.1,161.4595708969345,161.4595708969345,40.36489272423363,0.0
1302,-66696.95533249993,-66714.79284273654,0.0,20.060633295496253,0.1,158.8022746011903,158.8022746011903,39.700568650297576,0.0
1303,-68025.39636795086,-68031.92785828961,0.0,31.248094526483335,0.1,161.96522944750205,161.96522944750205,40.49130736187551,0.0
1304,-66371.6102334716,-66394.40372351065,0.0,24.80490240311228,0.1,158.02764341302762,158.02764341302762,39.506910853256905,0.0
1305,-65886.2734257627,-65897.09433030504,0.0,14.870960634443115,0.1,156.8720795851493,156.8720795851493,39.21801989628732,0.0
1306,-66117.27286623746,-66121.56434205061,0.0,34.55709543569861,0.1,157.42207825294633,157.42207825294633,39.355519563236584,0.0
1307,-67857.20200333525,-67859.39744762522,0.0,25.947399106105404,0.1,161.56476667460774,161.56476667460774,40.391191668651935,0.0
1308,-65520.13532482926,-65545.20976456121,0.0,18.725386659988537,0.1,156.00032220197443,156.00032220197443,39.00008055049361,0.0
1309,-66174.43662890854,-66191.28373365635,0.0,29.689577687553275,0.1,157.55818244978227,157.55818244978227,39.389545612445566,0.0
1310,-67410.34234989207,-67425.46734311114,0.0,39.34201527833384,0.1,160.50081511879065,160.50081511879065,40.125203779697664,0.0
1311,-67137.0902723605,-67135.40427977171,2.7755575615628914e-17,30.293642649419397,0.1,159.85021493419168,159.85021493419168,39.96255373354792,-8.260587980841938e-19
1312,-66749.24272380689,-66762.51470643292,0.0,28.859600774183377,0.1,158.9267683900164,158.9267683900164,39.7316920975041,0.0
1313,-67582.67464273373,-67602.08771425072,0.0,21.334219014450017,0.1,160.911130101747,160.911130101747,40.22778252543675,0.0
1314,-65976.2627873176,-65993.55275124218,0.0,15.710492743008563,0.1,157.08633996980382,157.08633996980382,39.271584992450954,0.0
1315,-67145.92512815325,-67166.95760315897,0.0,26.49079232995263,0.1,159.87125030512678,159.87125030512678,39.967812576281695,0.0
1316,-65732.08965358905,-65753.47625527548,0.0,30.290591625435752,0.1,156.50497536568824,156.50497536568824,39.12624384142206,0.0
1317,-66417.68315520017,-66436.35935360227,0.0,25.740447098991382,0.1,158.1373408457147,158.1373408457147,39.534335211428676,0.0
1318,-67289.65751918819,-67295.84683582158,0.0,21.438896181754746,0.1,160.2134702837814,160.2134702837814,40.05336757094535,0.0
1319,-66666.19788565456,-66693.06523185634,0.0,32.18167702852989,0.1,158.72904258489183,158.72904258489183,39.68226064622296,0.0
1320,-64845.85137778252,-64858.4702734194,0.0,25.230013736266372,0.1,154.39488423281554,154.39488423281554,38.598721058203886,0.0
1321,-67818.55352508496,-67824.50738133503,0.0,30.863784226337224,0.1,161.47274648829756,161.47274648829756,40.36818662207439,0.0
1322,-66241.45762794926,-66263.11179618617,0.0,34.70608718231875,0.1,157.71775625702207,157.71775625702207,39.42943906425552,0.0
1323,-65684.94960678331,-65691.16637601152,0.0,23.109960504908916,0.1,156.39273715900788,156.39273715900788,39.09818428975197,0.0
1324,-66596.8069112846,-66614.12137050985,0.0,28.232447688628852,0.1,158.56382597924906,158.56382597924906,39.640956494812265,0.0
1325,-67295.08409702496,-67307.92742064947,0.0,20.635194547731498,0.1,160.22639070720228,160.22639070720228,40.05659767680057,0.0
1326,-67969.98672704039,-67993.80080232963,0.0,28.605676812727907,0.1,161.83330173104855,161.83330173104855,40.45832543276214,0.0
1327,-66879.79249401226,-66885.62975300662,0.0,31.77721400552748,0.1,159.23760117621967,159.23760117621967,39.80940029405492,0.0
1328,-64931.11726496348,-64957.81925205545,0.0,25.671482486238965,0.1,154.59789824991307,154.59789824991307,38.64947456247827,0.0
1329,-66871.56913340712,-66887.36511203088,0.0,27.770288855579537,0.1,159.21802174620743,159.21802174620743,39.80450543655186,0.0
1330,-63835.6930727692,-63842.07604206664,0.0,25.15015739582041,0.1,151.98974541135527,151.98974541135527,37.99743635283882,0.0
1331,-67405.20959338493,-67398.68575793885,0.0,29.38227822751468,0.1,160.48859426996412,160.48859426996412,40.12214856749103,0.0
1332,-67506.7340559917,-67506.11912376729,0.0,32.51709914214499,0.1,160.73031918093264,160.73031918093264,40.18257979523316,0.0
1333,-66299.84315011512,-66311.54194917546,0.0,23.941665090344117,0.1,157.856769405036,157.856769405036,39.464192351259,0.0
1334,-66725.02698784624,-66733.7496487854,0.0,23.55980563038962,0.1,158.86911187582442,158.86911187582442,39.717277968956104,0.0
1335,-66027.6709995385,-66056.85631298998,0.0,12.560956717324602,0.1,157.20874047509167,157.20874047509167,39.30218511877292,0.0
1336,-64391.9802734591,-64419.74992731998,0.0,26.69011740550854,0.1,153.3142387463312,153.3142387463312,38.3285596865828,0.0
1337,-66516.41578888925,-66519.34557241068,2.7755575615628914e-17,19.62343803475381,0.1,158.3724185449744,158.3724185449744,39.5931046362436,-8.260587980841938e-19
1338,-65430.063710772905,-65461.82764104499,0.0,20.272465600286345,0.1,155.78586597803073,155.78586597803073,38.94646649450768,0.0
1339,-64187.48973110684,-64190.95622600088,0.0,30.686572711823647,0.1,152.82735650263535,152.82735650263535,38.20683912565884,0.0
1340,-69225.58489452617,-69243.97042328902,0.0,20.310372117318007,0.1,164.82282117744327,164.82282117744327,41.20570529436082,0.0
1341,-68933.91760353323,-68951.08385328729,0.0,19.871236581798613,0.1,164.12837524650772,164.12837524650772,41.03209381162693,0.0
1342,-66895.3701234119,-66921.37833739613,0.0,30.30685482436567,0.1,159.27469077002837,159.27469077002837,39.81867269250709,0.0
1343,-66211.30758641144,-66231.62764839966,0.0,26.808305306235084,0.1,157.64597044383677,157.64597044383677,39.41149261095919,0.0
1344,-67358.69108937346,-67391.30297062213,2.7755575615628914e-17,24.998431636941127,0.1,160.37783592707967,160.37783592707967,40.09445898176992,-8.260587980841938e-19
1345,-67610.62277515973,-67613.80403390553,0.0,27.247369564161534,0.1,160.97767327418984,160.97767327418984,40.24441831854746,0.0
1346,-66573.09016707791,-66608.95063757329,0.0,19.92620253407074,0.1,158.5073575406617,158.5073575406617,39.626839385165425,0.0
1347,-67712.46854362296,-67723.85391595602,0.0,27.082230190507264,0.1,161.2201631991023,161.2201631991023,40.305040799775576,0.0
1348,-64753.25141907321,-64767.712370583155,2.7755575615628914e-17,20.088482098113428,0.1,154.1744081406505,154.1744081406505,38.54360203516263,-8.260587980841938e-19
1349,-66150.353375545,-66176.5719541073,5.551115123125783e-17,36.6002036100863,0.1,157.50084137034526,157.50084137034526,39.375210342586314,-1.6521175961683876e-18
1350,-64283.72105328801,-64300.68236787825,2.7755575615628914e-17,20.47965855132,0.1,153.0564786983048,153.0564786983048,38.2641196745762,-8.260587980841938e-19
1351,-66905.8441028556,-66905.35449760506,0.0,26.289879906105906,0.1,159.29962881632287,159.29962881632287,39.824907204080716,0.0
1352,-65815.827305294,-65841.86607872717,0.0,27.375838732476907,0.1,156.70435072689048,156.70435072689048,39.17608768172262,0.0
1353,-66054.05207917359,-66069.0280407644,0.0,22.053641741053468,0.1,157.27155256946094,157.27155256946094,39.317888142365234,0.0
1354,-66853.66441964249,-66857.7427833153,0.0,29.17375663162441,0.1,159.17539147533927,159.17539147533927,39.79384786883482,0.0
1355,-63646.83795952913,-63670.975675742986,0.0,17.271351066546334,0.1,151.54009037983127,151.54009037983127,37.88502259495782,0.0
1356,-65217.638552189965,-65248.53694197177,0.0,27.870356104470005,0.1,155.28009179092848,155.28009179092848,38.82002294773212,0.0
1357,-66321.11889869199,-66350.11484514344,0.0,18.289361257574424,0.1,157.90742594926664,157.90742594926664,39.47685648731666,0.0
1358,-67568.18157143993,-67569.52332988578,0.0,24.255153451163515,0.1,160.8766227891427,160.8766227891427,40.21915569728567,0.0
1359,-66985.98890030786,-67006.0167445768,0.0,33.98180411463482,0.1,159.49044976263775,159.49044976263775,39.87261244065944,0.0
1360,-66256.09554663049,-66278.15633576864,0.0,23.786593615939832,0.1,157.75260844435832,157.75260844435832,39.43815211108958,0.0
1361,-64379.56135075397,-64384.29765867731,0.0,31.150002863595752,0.1,153.28466988274755,153.28466988274755,38.32116747068689,0.0
1362,-66574.5511772262,-66579.90412296868,0.0,33.14234277386161,0.1,158.51083613625286,158.51083613625286,39.627709034063216,0.0
1363,-65985.79721897784,-65997.95337248177,0.0,32.95291036308925,0.1,157.1090409975663,157.1090409975663,39.277260249391574,0.0
1364,-67241.01795263415,-67262.80726553475,0.0,24.31502255278771,0.1,160.0976617919861,160.0976617919861,40.024415447996525,0.0
1365,-67667.52249951991,-67677.32853580164,0.0,23.2954606132696,0.1,161.11314880838074,161.11314880838074,40.278287202095186,0.0
1366,-69789.16907699239,-69808.45224391614,0.0,25.385782481088583,0.1,166.1646882785533,166.1646882785533,41.54117206963833,0.0
1367,-65923.06532384543,-65932.12720976475,0.0,24.17184294841184,0.1,156.95967934248912,156.95967934248912,39.23991983562228,0.0
1368,-67176.96371809144,-67192.74948838864,0.0,14.35632952792594,0.1,159.94515170974154,159.94515170974154,39.986287927435384,0.0
1369,-68458.53775379516,-68478.11943494304,0.0,20.101393876415965,0.1,162.99651846141705,162.99651846141705,40.74912961535426,0.0
1370,-67021.82250834367,-67025.28918431161,0.0,16.56327826444645,0.1,159.57576787700876,159.57576787700876,39.89394196925219,0.0
1371,-65341.367973333,-65338.42904835432,0.0,18.222762484438555,0.1,155.57468565079284,155.57468565079284,38.89367141269821,0.0
1372,-68487.62553422748,-68495.53532465118,0.0,34.76629568763284,0.1,163.065775081494,163.065775081494,40.7664437703735,0.0
1373,-68841.74943911277,-68851.49064235382,0.0,25.888750531340158,0.1,163.9089272359828,163.9089272359828,40.9772318089957,0.0
1374,-69950.4546636156,-69969.45947748066,0.0,25.655325931079243,0.1,166.54870158003715,166.54870158003715,41.63717539500929,0.0
1375,-70491.59532764017,-70505.82089303291,0.0,19.023531182003776,0.1,167.8371317324766,167.8371317324766,41.95928293311915,0.0
1376,-69312.26437648799,-69341.77365197078,0.0,34.03598321818943,0.1,165.02920089639997,165.02920089639997,41.25730022409999,0.0
1377,-68949.4642876321,-68947.63770069087,0.0,19.8798570455681,0.1,164.16539116102882,164.16539116102882,41.041347790257205,0.0
1378,-70365.83422423832,-70378.03612081455,0.0,20.177311025449043,0.1,167.53770053390076,167.53770053390076,41.88442513347519,0.0
1379,-68641.26749425054,-68661.3271497851,0.0,21.358638987966934,0.1,163.4315892720251,163.4315892720251,40.85789731800627,0.0
1380,-70488.18763358757,-70524.83819426564,0.0,30.95274297171798,0.1,167.82901817520852,167.82901817520852,41.95725454380213,0.0
1381,-69610.61962646927,-69627.74536677559,0.0,30.13493131659866,0.1,165.73957053921254,165.73957053921254,41.434892634803134,0.0
1382,-70349.72189702654,-70375.78090127012,0.0,22.180262559708783,0.1,167.4993378500632,167.4993378500632,41.8748344625158,0.0
1383,-71666.5541914869,-71673.39201904148,0.0,25.390715314848237,0.1,170.63465283687358,170.63465283687358,42.658663209218396,0.0
1384,-69951.96500565892,-69975.58136690389,0.0,25.695301993267087,0.1,166.55229763252123,166.55229763252123,41.63807440813031,0.0
